osm_id,osm_type,name,operator,street,city,state,zip,country,lat,lon,building,telecom,man_made,start_date,power,tags_raw,opening_year,opening_year_method,opening_year_confidence
12112201416,node,Flexential Cincinnati,Flexential,5307 Mulhauser Road,West Chester,OH,45011,,39.3159313,-84.4494638,,data_center,,,,"{""addr:city"": ""West Chester"", ""addr:housenumber"": ""5307"", ""addr:postcode"": ""45011"", ""addr:state"": ""OH"", ""addr:street"": ""Mulhauser Road"", ""name"": ""Flexential Cincinnati"", ""operator"": ""Flexential"", ""operator:wikidata"": ""Q115417504"", ""telecom"": ""data_center""}",2023.0,baxtel:/data-center/flexential-cincinnati-1-and-2,medium
12112236372,node,Flexential Denver - Downtown,Flexential,1500 Champa Street,Denver,CO,80202,,39.7459702,-104.9941589,,data_center,,,,"{""addr:city"": ""Denver"", ""addr:full"": ""1500 Champa Street Suite 100, Denver, CO 80202 United States"", ""addr:housenumber"": ""1500"", ""addr:postcode"": ""80202"", ""addr:state"": ""CO"", ""addr:street"": ""Champa Street"", ""addr:unit"": ""100"", ""name"": ""Flexential Denver - Downtown"", ""operator"": ""Flexential"", ""operator:wikidata"": ""Q115417504"", ""telecom"": ""data_center"", ""website"": ""https://www.flexential.com/data-centers/co/denver/downtown-data-center""}",2001.0,baxtel:/data-center/flexential-denver-arapahoe,medium
12112238944,node,Flexential Dallas - Downtown Dallas,Flexential,1950 North Stemmons Freeway,Dallas,TX,75207,,32.8004101,-96.8193707,,data_center,,,,"{""addr:city"": ""Dallas"", ""addr:housenumber"": ""1950"", ""addr:postcode"": ""75207"", ""addr:state"": ""TX"", ""addr:street"": ""North Stemmons Freeway"", ""addr:suite"": ""2033"", ""name"": ""Flexential Dallas - Downtown Dallas"", ""operator"": ""Flexential"", ""operator:wikidata"": ""Q115417504"", ""telecom"": ""data_center"", ""website"": ""https://www.flexential.com/data-centers/tx/dallas/downtown-data-center""}",2000.0,baxtel:/data-center/flexential-dallas-synergy-park,medium
12112266917,node,Flexential Jacksonville,Flexential,4905 Belfort Road,Jacksonville,FL,32256,,30.2457482,-81.5817226,,data_center,,,,"{""addr:city"": ""Jacksonville"", ""addr:full"": ""4905 Belfort Road, Suite 145 Jacksonville, FL 32256 United States"", ""addr:housenumber"": ""4905"", ""addr:postcode"": ""32256"", ""addr:state"": ""FL"", ""addr:street"": ""Belfort Road"", ""addr:unit"": ""145"", ""name"": ""Flexential Jacksonville"", ""operator"": ""Flexential"", ""operator:wikidata"": ""Q115417504"", ""telecom"": ""data_center"", ""website"": ""https://www.flexential.com/data-centers/fl/jacksonville/data-center""}",,not_found,none
12112270180,node,Flexential - Denver - Aurora,Flexential,11900 East Cornell Avenue,Aurora,CO,80014,,39.6610488,-104.8488321,,data_center,,,,"{""addr:city"": ""Aurora"", ""addr:floor"": ""3"", ""addr:housenumber"": ""11900"", ""addr:postcode"": ""80014"", ""addr:state"": ""CO"", ""addr:street"": ""East Cornell Avenue"", ""addr:unit"": ""Building B"", ""name"": ""Flexential - Denver - Aurora"", ""operator"": ""Flexential"", ""operator:wikidata"": ""Q115417504"", ""telecom"": ""data_center""}",2001.0,baxtel:/data-center/flexential-aurora-cornell,medium
12112295055,node,Flexential Nashville - Brentwood,Flexential,7100 Commerce Way,Brentwood,TN,37027,,35.9727294,-86.8084949,,data_center,,,,"{""addr:city"": ""Brentwood"", ""addr:housenumber"": ""7100"", ""addr:postcode"": ""37027"", ""addr:state"": ""TN"", ""addr:street"": ""Commerce Way"", ""addr:unit"": ""25"", ""name"": ""Flexential Nashville - Brentwood"", ""operator"": ""Flexential"", ""operator:wikidata"": ""Q115417504"", ""telecom"": ""data_center"", ""website"": ""https://www.flexential.com/data-centers/tn/nashville/brentwood-data-center""}",2023.0,baxtel:/data-center/flexential-brentwood,medium
12112361725,node,Flexential Raleigh,Flexential,5150 McCrimmon Parkway,Morrisville,NC,27560,,35.8505281,-78.8291431,,data_center,,,,"{""addr:city"": ""Morrisville"", ""addr:full"": ""5150 McCrimmon Parkway #423 Morrisville, NC 27560 United States"", ""addr:housenumber"": ""5150"", ""addr:postcode"": ""27560"", ""addr:state"": ""NC"", ""addr:street"": ""McCrimmon Parkway"", ""addr:unit"": ""423"", ""name"": ""Flexential Raleigh"", ""operator"": ""Flexential"", ""operator:wikidata"": ""Q115417504"", ""telecom"": ""data_center"", ""website"": ""https://www.flexential.com/data-centers/nc/raleigh/data-center""}",2023.0,baxtel:/data-center/flexential-raleigh,medium
12112380995,node,Flexential Tampa - West,Flexential,9417 Corporate Lake Drive,Tampa,FL,33634,,28.0372991,-82.5399781,,data_center,,,,"{""addr:city"": ""Tampa"", ""addr:housenumber"": ""9417"", ""addr:postcode"": ""33634"", ""addr:state"": ""FL"", ""addr:street"": ""Corporate Lake Drive"", ""name"": ""Flexential Tampa - West"", ""operator"": ""Flexential"", ""operator:wikidata"": ""Q115417504"", ""telecom"": ""data_center""}",2023.0,baxtel:/data-center/flexential-tampa-1-and-2,medium
12112382397,node,Flexential Salt Lake City - Lindon,Flexential,333 South 520 West,Lindon,UT,84042,,40.332648,-111.7278754,,data_center,,,,"{""addr:city"": ""Lindon"", ""addr:housenumber"": ""333"", ""addr:postcode"": ""84042"", ""addr:state"": ""UT"", ""addr:street"": ""South 520 West"", ""addr:unit"": ""150"", ""name"": ""Flexential Salt Lake City - Lindon"", ""operator"": ""Flexential"", ""operator:wikidata"": ""Q115417504"", ""telecom"": ""data_center"", ""website"": ""https://www.flexential.com/data-centers/ut/salt-lake-city/lindon-data-center""}",2021.0,baxtel:/data-center/flexential-salt-lake-lindon,medium
12221811811,node,Digital Realty New York JFK13,Digital Realty,32 Avenue of the Americas,New York,NY,10013,,40.719928,-74.0044583,,data_center,,,,"{""addr:city"": ""New York"", ""addr:housenumber"": ""32"", ""addr:postcode"": ""10013"", ""addr:state"": ""NY"", ""addr:street"": ""Avenue of the Americas"", ""name"": ""Digital Realty New York JFK13"", ""operator"": ""Digital Realty"", ""operator:wikidata"": ""Q5275969"", ""ref"": ""JFK13"", ""telecom"": ""data_center"", ""website"": ""https://www.digitalrealty.com/data-centers/americas/new-york/jfk13""}",2011.0,baxtel:/data-center/digital-realty-new-york-ewr20,medium
12221880448,node,Digital Realty New York JFK12,Digital Realty,60 Hudson Street,New York,NY,10013,,40.7176766,-74.0084414,,data_center,,,,"{""addr:city"": ""New York"", ""addr:housenumber"": ""60"", ""addr:postcode"": ""10013"", ""addr:state"": ""NY"", ""addr:street"": ""Hudson Street"", ""name"": ""Digital Realty New York JFK12"", ""operator"": ""Digital Realty"", ""operator:wikidata"": ""Q5275969"", ""ref"": ""JFK12"", ""telecom"": ""data_center"", ""website"": ""https://www.digitalrealty.com/data-centers/americas/new-york/jfk12""}",2011.0,baxtel:/data-center/digital-realty-new-york-ewr20,medium
12331366645,node,CoreSite AT1,CoreSite,55 Marietta Street,Atlanta,GA,30303,,33.7559857,-84.3911712,,data_center,,,,"{""addr:city"": ""Atlanta"", ""addr:housenumber"": ""55"", ""addr:postcode"": ""30303"", ""addr:state"": ""GA"", ""addr:street"": ""Marietta Street"", ""name"": ""CoreSite AT1"", ""operator"": ""CoreSite"", ""operator:wikidata"": ""Q5170140"", ""ref"": ""AT1"", ""telecom"": ""data_center"", ""website"": ""https://www.coresite.com/data-center/at1-atlanta-ga""}",2001.0,wikipedia_city:CoreSite,medium
12387534800,node,UNM Data Center,UNM,2701 Campus Boulevard Northeast,Albuquerque,NM,87106,,35.0867385,-106.6153476,,data_center,,,,"{""addr:city"": ""Albuquerque"", ""addr:housenumber"": ""2701"", ""addr:postcode"": ""87106"", ""addr:state"": ""NM"", ""addr:street"": ""Campus Boulevard Northeast"", ""name"": ""UNM Data Center"", ""operator"": ""UNM"", ""ref"": ""UNM"", ""telecom"": ""data_center""}",,not_found,none
12437277166,node,Prime Santa Clara,Prime,2215 Martin Avenue,,,,,37.3666621,-121.9628653,,data_center,,,,"{""addr:housenumber"": ""2215"", ""addr:street"": ""Martin Avenue"", ""name"": ""Prime Santa Clara"", ""operator"": ""Prime"", ""telecom"": ""data_center"", ""website"": ""https://primedatacenters.com/santa-clara-data-centers/""}",2021.0,baxtel:/data-center/prime-santa-clara-martin,medium
12452254071,node,Open Data Centers Piscataway,,,,,,,40.5503501,-74.4568563,,data_center,,,,"{""name"": ""Open Data Centers Piscataway"", ""telecom"": ""data_center""}",,not_found,none
12471740457,node,H5 Secaucus,H5,,,,,,40.7853948,-74.0750122,,data_center,,,,"{""name"": ""H5 Secaucus"", ""operator"": ""H5"", ""telecom"": ""data_center""}",2011.0,baxtel:/data-center/h5-secaucus,medium
12550746951,node,"Forescout Technologies, Inc.",,300 Santana Row,San Jose,CA,95128,,37.3228675,-121.9474176,,data_center,,,,"{""addr:city"": ""San Jose"", ""addr:housenumber"": ""300"", ""addr:postcode"": ""95128"", ""addr:state"": ""CA"", ""addr:street"": ""Santana Row"", ""addr:unit"": ""400"", ""name"": ""Forescout Technologies, Inc."", ""phone"": ""+1-408-213-3191"", ""telecom"": ""data_center"", ""website"": ""https://www.forescout.com/""}",,not_found,none
12682482760,node,Lumen Albany 4,Lumen Technologies,10 Airline Drive,Albany,NY,12205,,42.7356308,-73.818665,,data_center,,,,"{""addr:city"": ""Albany"", ""addr:housenumber"": ""10"", ""addr:postcode"": ""12205"", ""addr:state"": ""NY"", ""addr:street"": ""Airline Drive"", ""name"": ""Lumen Albany 4"", ""operator"": ""Lumen Technologies"", ""operator:wikidata"": ""Q5063092"", ""telecom"": ""data_center""}",,not_found,none
12695496267,node,Equinix Chicago Data Center - CH1,Equinix,350 East Cermak Road,Chicago,IL,60616,,41.8535578,-87.6180475,,data_center,,,,"{""addr:city"": ""Chicago"", ""addr:housenumber"": ""350"", ""addr:postcode"": ""60616"", ""addr:state"": ""IL"", ""addr:street"": ""East Cermak Road"", ""name"": ""Equinix Chicago Data Center - CH1"", ""operator"": ""Equinix"", ""operator:wikidata"": ""Q851641"", ""ref"": ""CH1"", ""telecom"": ""data_center"", ""website"": ""https://www.equinix.com/data-centers/americas-colocation/united-states-colocation/chicago-data-centers/ch1""}",2020.0,baxtel:/data-center/equinix-chicago-ch1-ch2-ch4,medium
12708029111,node,501 West,,501 Farber Road,Princeton,NJ,08540,,40.315558,-74.6688514,,data_center,,,,"{""addr:city"": ""Princeton"", ""addr:housenumber"": ""501"", ""addr:postcode"": ""08540"", ""addr:state"": ""NJ"", ""addr:street"": ""Farber Road"", ""addr:unit"": ""West"", ""name"": ""501 West"", ""telecom"": ""data_center""}",,not_found,none
12766117170,node,Dataverge,Dataverge,882 3rd Avenue,Brooklyn,NY,,,40.6576957,-74.0048163,,data_center,,,,"{""addr:city"": ""Brooklyn"", ""addr:housenumber"": ""882"", ""addr:state"": ""NY"", ""addr:street"": ""3rd Avenue"", ""name"": ""Dataverge"", ""operator"": ""Dataverge"", ""telecom"": ""data_center""}",2011.0,baxtel:/data-center/dataverge-brooklyn,medium
12793428582,node,TulsaConnect DC3,,,,,,,36.0994735,-95.8382826,,data_center,,,,"{""name"": ""TulsaConnect DC3"", ""telecom"": ""data_center""}",2001.0,baxtel:/data-center/tulsaconnect-dc3,medium
13019681063,node,Comarch,,3223 South Ellsworth Road,Mesa,AZ,85212,,33.3566787,-111.6352356,,data_center,,,,"{""addr:city"": ""Mesa"", ""addr:housenumber"": ""3223"", ""addr:postcode"": ""85212"", ""addr:state"": ""AZ"", ""addr:street"": ""South Ellsworth Road"", ""name"": ""Comarch"", ""telecom"": ""data_center""}",,not_found,none
13042311881,node,CoreSite - LA2,CoreSite,900 North Alameda Street,Los Angeles,CA,90012,,34.0584789,-118.2359144,,data_center,,,,"{""addr:city"": ""Los Angeles"", ""addr:housenumber"": ""900"", ""addr:postcode"": ""90012"", ""addr:state"": ""CA"", ""addr:street"": ""North Alameda Street"", ""check_date"": ""2025-08-01"", ""name"": ""CoreSite - LA2"", ""operator"": ""CoreSite"", ""operator:wikidata"": ""Q5170140"", ""ref"": ""LA2"", ""telecom"": ""data_center"", ""website"": ""https://www.coresite.com/data-center/la2-los-angeles-ca""}",2001.0,wikipedia_city:CoreSite,medium
13154826377,node,Equinix,Equinix,22165 Beaumeade Circle,Sterling,,,,39.0137917,-77.4537977,,data_center,,,,"{""addr:city"": ""Sterling"", ""addr:housenumber"": ""22165"", ""addr:street"": ""Beaumeade Circle"", ""name"": ""Equinix"", ""operator"": ""Equinix"", ""operator:wikidata"": ""Q851641"", ""ref"": ""DC22"", ""telecom"": ""data_center""}",,not_found,none
13154826378,node,NTT Ashburn VA7 Data Center,NTT,44371 Gigabit Plaza,Ashburn,VA,20147,,39.0160142,-77.471954,,data_center,,,,"{""addr:city"": ""Ashburn"", ""addr:housenumber"": ""44371"", ""addr:postcode"": ""20147"", ""addr:state"": ""VA"", ""addr:street"": ""Gigabit Plaza"", ""name"": ""NTT Ashburn VA7 Data Center"", ""operator"": ""NTT"", ""operator:wikidata"": ""Q1054787"", ""ref"": ""VA7"", ""telecom"": ""data_center"", ""website"": ""https://services.global.ntt/en-us/services-and-products/global-data-centers/global-locations/americas/ashburn-va7-data-center""}",2019.0,baxtel:/data-center/ntt-va7,medium
13154826379,node,NTT VA11 Data Center,NTT,7251 Grove Hill Boulevard,Gainesville,VA,20155,,38.7999731,-77.6099636,,data_center,,,,"{""addr:city"": ""Gainesville"", ""addr:housenumber"": ""7251"", ""addr:postcode"": ""20155"", ""addr:state"": ""VA"", ""addr:street"": ""Grove Hill Boulevard"", ""name"": ""NTT VA11 Data Center"", ""operator"": ""NTT"", ""operator:wikidata"": ""Q1054787"", ""ref"": ""VA11"", ""telecom"": ""data_center"", ""website"": ""https://services.global.ntt/en-us/services-and-products/global-data-centers/global-locations/americas/ashburn-va11-data-center""}",2019.0,baxtel:/data-center/ntt-va11,medium
13226718075,node,Lumen Madison 1 Data Center,Lumen Technologies,,,,,,43.0677161,-89.3922794,,data_center,,,,"{""name"": ""Lumen Madison 1 Data Center"", ""operator"": ""Lumen Technologies"", ""operator:wikidata"": ""Q5063092"", ""telecom"": ""data_center""}",2024.0,baxtel:/data-center/lumen-madison-1,medium
13311012216,node,Fiberhub LAS1,Fiberhub,1110 Palms Airport Drive,Las Vegas,NV,89119,,36.0659405,-115.1398835,,data_center,,,,"{""addr:city"": ""Las Vegas"", ""addr:housenumber"": ""1110"", ""addr:postcode"": ""89119"", ""addr:state"": ""NV"", ""addr:street"": ""Palms Airport Drive"", ""addr:unit"": ""110"", ""name"": ""Fiberhub LAS1"", ""operator"": ""Fiberhub"", ""phone"": ""+1 702-487-3838"", ""ref"": ""LAS1"", ""telecom"": ""data_center""}",,not_found,none
13409186015,node,DāStor: 3400 Horizon Drive,,3400 Horizon Drive,King of Prussia,PA,,,40.0879189,-75.3397205,,data_center,,,,"{""addr:city"": ""King of Prussia"", ""addr:housenumber"": ""3400"", ""addr:state"": ""PA"", ""addr:street"": ""Horizon Drive"", ""name"": ""DāStor: 3400 Horizon Drive"", ""telecom"": ""data_center"", ""website"": ""https://dastorllc.com/locations/#horizon""}",2023.0,baxtel:/data-center/dastor-3400-horizon,medium
13465438761,node,Rad Web Hosting,,400 South Akard Street,Dallas,TX,75202,,32.7784469,-96.798496,,data_center,,,,"{""addr:city"": ""Dallas"", ""addr:housenumber"": ""400"", ""addr:postcode"": ""75202"", ""addr:state"": ""TX"", ""addr:street"": ""South Akard Street"", ""addr:unit"": ""200"", ""name"": ""Rad Web Hosting"", ""smoking"": ""no"", ""telecom"": ""data_center""}",,not_found,none
13546262077,node,Alpha Federal,Alpha Innovations,2020 Union Carbide Drive,South Charleston,WV,25303,,38.3531768,-81.6961822,,data_center,,,,"{""addr:city"": ""South Charleston"", ""addr:housenumber"": ""2020"", ""addr:postcode"": ""25303"", ""addr:state"": ""WV"", ""addr:street"": ""Union Carbide Drive"", ""addr:unit"": ""6000"", ""check_date"": ""2026-02-12"", ""level"": ""1"", ""name"": ""Alpha Federal"", ""operator"": ""Alpha Innovations"", ""telecom"": ""data_center"", ""website"": ""https://myalphainnovations.com/""}",,not_found,none
13603878193,node,Parsec Data Management,,,,,,,45.7430786,-108.6030144,,data_center,,,,"{""name"": ""Parsec Data Management"", ""telecom"": ""data_center""}",,not_found,none
13639231258,node,Applied Digital,,6805 County Rd 81 N,Harwood,ND,58042,,46.9741721,-96.8739403,,data_center,,,,"{""addr:city"": ""Harwood"", ""addr:housenumber"": ""6805"", ""addr:postcode"": ""58042"", ""addr:state"": ""ND"", ""addr:street"": ""County Rd 81 N"", ""name"": ""Applied Digital"", ""telecom"": ""data_center""}",2022.0,baxtel:/data-center/applied-digital-polaris-forge-1,medium
13685576464,node,RIC1 DC1,Quality Technology Services,,,,,,37.4892338,-77.2474761,,data_center,,,,"{""name"": ""RIC1 DC1"", ""operator"": ""Quality Technology Services"", ""operator:short"": ""QTS"", ""operator:wikidata"": ""Q18392800"", ""telecom"": ""data_center""}",,not_found,none
13685576465,node,RIC1 DC2,Quality Technology Services,,,,,,37.4886164,-77.2462097,,data_center,,,,"{""name"": ""RIC1 DC2"", ""operator"": ""Quality Technology Services"", ""operator:short"": ""QTS"", ""operator:wikidata"": ""Q18392800"", ""telecom"": ""data_center""}",,not_found,none
13685576466,node,RIC1 DC3,Quality Technology Services,,,,,,37.4878581,-77.2448256,,data_center,,,,"{""name"": ""RIC1 DC3"", ""operator"": ""Quality Technology Services"", ""operator:short"": ""QTS"", ""operator:wikidata"": ""Q18392800"", ""telecom"": ""data_center""}",,not_found,none
13720841436,node,TulsaConnect,,,,,,,36.153294,-95.989193,,data_center,,,,"{""branch"": ""DC1"", ""name"": ""TulsaConnect"", ""telecom"": ""data_center""}",,not_found,none
13720841437,node,Windstream,,,,,,,36.1485011,-95.990514,,data_center,,,,"{""branch"": ""Tulsa"", ""name"": ""Windstream"", ""telecom"": ""data_center""}",,not_found,none
13720841438,node,TulsaConnect,,,,,,,36.1484524,-95.9908198,,data_center,,,,"{""branch"": ""DC5"", ""name"": ""TulsaConnect"", ""telecom"": ""data_center""}",,not_found,none
13746843366,node,Digital Fortress - Portland 1,"Digital Fortress, Inc",511 Southwest 10th Avenue,Portland,OR,97205,,45.5212569,-122.6817537,,data_center,,,,"{""addr:city"": ""Portland"", ""addr:housenumber"": ""511"", ""addr:postcode"": ""97205"", ""addr:state"": ""OR"", ""addr:street"": ""Southwest 10th Avenue"", ""addr:unit"": ""#300"", ""name"": ""Digital Fortress - Portland 1"", ""operator"": ""Digital Fortress, Inc"", ""telecom"": ""data_center""}",,not_found,none
13746843367,node,Digital Fortress - Portland 2,"Digital Fortress, Inc",9705 Southwest Sunshine Court,Beaverton,OR,97005,,45.4762137,-122.7760868,,data_center,,,,"{""addr:city"": ""Beaverton"", ""addr:housenumber"": ""9705"", ""addr:postcode"": ""97005"", ""addr:state"": ""OR"", ""addr:street"": ""Southwest Sunshine Court"", ""name"": ""Digital Fortress - Portland 2"", ""operator"": ""Digital Fortress, Inc"", ""telecom"": ""data_center""}",,not_found,none
